1
313.0000,541.0000,325.0000,541.0000,325.0000,588.0000,313.0000,588.0000
311.0000,524.0000,324.0000,524.0000,324.0000,573.0000,311.0000,573.0000
307.0000,535.0000,320.0000,535.0000,320.0000,584.0000,307.0000,584.0000
330.0000,524.0000,343.0000,524.0000,343.0000,572.0000,330.0000,572.0000
321.0000,515.0000,333.0000,515.0000,333.0000,562.0000,321.0000,562.0000
298.0000,494.0000,310.0000,494.0000,310.0000,540.0000,298.0000,540.0000
292.0000,467.0000,305.0000,467.0000,305.0000,514.0000,292.0000,514.0000
289.0000,452.0000,302.0000,452.0000,302.0000,501.0000,289.0000,501.0000
301.0000,443.0000,313.0000,443.0000,313.0000,491.0000,301.0000,491.0000
313.0000,436.0000,325.0000,436.0000,325.0000,482.0000,313.0000,482.0000
331.0000,431.0000,343.0000,431.0000,343.0000,479.0000,331.0000,479.0000
343.0000,430.0000,355.0000,430.0000,355.0000,476.0000,343.0000,476.0000
344.0000,434.0000,357.0000,434.0000,357.0000,481.0000,344.0000,481.0000
349.0000,423.0000,361.0000,423.0000,361.0000,470.0000,349.0000,470.0000
359.0000,428.0000,372.0000,428.0000,372.0000,475.0000,359.0000,475.0000
380.0000,434.0000,393.0000,434.0000,393.0000,483.0000,380.0000,483.0000
397.0000,429.0000,411.0000,429.0000,411.0000,480.0000,397.0000,480.0000
396.0000,410.0000,409.0000,410.0000,409.0000,461.0000,396.0000,461.0000
376.0000,399.0000,389.0000,399.0000,389.0000,449.0000,376.0000,449.0000
376.0000,389.0000,388.0000,389.0000,388.0000,437.0000,376.0000,437.0000
374.0000,388.0000,388.0000,388.0000,388.0000,438.0000,374.0000,438.0000
374.0000,382.0000,387.0000,382.0000,387.0000,431.0000,374.0000,431.0000
367.0000,373.0000,380.0000,373.0000,380.0000,423.0000,367.0000,423.0000
353.0000,367.0000,367.0000,367.0000,367.0000,418.0000,353.0000,418.0000
347.0000,357.0000,360.0000,357.0000,360.0000,406.0000,347.0000,406.0000
350.0000,348.0000,363.0000,348.0000,363.0000,396.0000,350.0000,396.0000
350.0000,326.0000,362.0000,326.0000,362.0000,372.0000,350.0000,372.0000
350.0000,315.0000,362.0000,315.0000,362.0000,363.0000,350.0000,363.0000
372.0000,291.0000,385.0000,291.0000,385.0000,340.0000,372.0000,340.0000
374.0000,276.0000,387.0000,276.0000,387.0000,327.0000,374.0000,327.0000
374.0000,251.0000,388.0000,251.0000,388.0000,303.0000,374.0000,303.0000
390.0000,233.0000,403.0000,233.0000,403.0000,283.0000,390.0000,283.0000
405.0000,233.0000,419.0000,233.0000,419.0000,283.0000,405.0000,283.0000
417.0000,257.0000,430.0000,257.0000,430.0000,306.0000,417.0000,306.0000
438.0000,268.0000,451.0000,268.0000,451.0000,319.0000,438.0000,319.0000
450.0000,280.0000,463.0000,280.0000,463.0000,329.0000,450.0000,329.0000
459.0000,290.0000,472.0000,290.0000,472.0000,340.0000,459.0000,340.0000
463.0000,293.0000,477.0000,293.0000,477.0000,345.0000,463.0000,345.0000
445.0000,308.0000,459.0000,308.0000,459.0000,362.0000,445.0000,362.0000
441.0000,303.0000,456.0000,303.0000,456.0000,357.0000,441.0000,357.0000
429.0000,317.0000,444.0000,317.0000,444.0000,372.0000,429.0000,372.0000
405.0000,318.0000,421.0000,318.0000,421.0000,376.0000,405.0000,376.0000
378.0000,315.0000,394.0000,315.0000,394.0000,375.0000,378.0000,375.0000
351.0000,304.0000,368.0000,304.0000,368.0000,366.0000,351.0000,366.0000
315.0000,304.0000,332.0000,304.0000,332.0000,369.0000,315.0000,369.0000
298.0000,293.0000,316.0000,293.0000,316.0000,361.0000,298.0000,361.0000
294.0000,283.0000,313.0000,283.0000,313.0000,352.0000,294.0000,352.0000
278.0000,283.0000,296.0000,283.0000,296.0000,349.0000,278.0000,349.0000
266.0000,263.0000,285.0000,263.0000,285.0000,332.0000,266.0000,332.0000
250.0000,259.0000,269.0000,259.0000,269.0000,330.0000,250.0000,330.0000
250.0000,248.0000,268.0000,248.0000,268.0000,316.0000,250.0000,316.0000
271.0000,268.0000,288.0000,268.0000,288.0000,333.0000,271.0000,333.0000
298.0000,287.0000,315.0000,287.0000,315.0000,352.0000,298.0000,352.0000
325.0000,309.0000,343.0000,309.0000,343.0000,374.0000,325.0000,374.0000
341.0000,313.0000,358.0000,313.0000,358.0000,377.0000,341.0000,377.0000
335.0000,317.0000,352.0000,317.0000,352.0000,381.0000,335.0000,381.0000
340.0000,312.0000,356.0000,312.0000,356.0000,373.0000,340.0000,373.0000
354.0000,330.0000,371.0000,330.0000,371.0000,393.0000,354.0000,393.0000
358.0000,348.0000,376.0000,348.0000,376.0000,414.0000,358.0000,414.0000
359.0000,379.0000,377.0000,379.0000,377.0000,447.0000,359.0000,447.0000
350.0000,385.0000,368.0000,385.0000,368.0000,450.0000,350.0000,450.0000
330.0000,383.0000,348.0000,383.0000,348.0000,448.0000,330.0000,448.0000
308.0000,365.0000,326.0000,365.0000,326.0000,431.0000,308.0000,431.0000
298.0000,343.0000,315.0000,343.0000,315.0000,407.0000,298.0000,407.0000
295.0000,340.0000,311.0000,340.0000,311.0000,403.0000,295.0000,403.0000
303.0000,339.0000,320.0000,339.0000,320.0000,401.0000,303.0000,401.0000
299.0000,350.0000,315.0000,350.0000,315.0000,411.0000,299.0000,411.0000
300.0000,343.0000,317.0000,343.0000,317.0000,407.0000,300.0000,407.0000
302.0000,339.0000,320.0000,339.0000,320.0000,405.0000,302.0000,405.0000
299.0000,331.0000,316.0000,331.0000,316.0000,394.0000,299.0000,394.0000
287.0000,336.0000,305.0000,336.0000,305.0000,402.0000,287.0000,402.0000
296.0000,344.0000,313.0000,344.0000,313.0000,408.0000,296.0000,408.0000
317.0000,345.0000,334.0000,345.0000,334.0000,412.0000,317.0000,412.0000
305.0000,344.0000,324.0000,344.0000,324.0000,412.0000,305.0000,412.0000
289.0000,330.0000,307.0000,330.0000,307.0000,397.0000,289.0000,397.0000
291.0000,328.0000,308.0000,328.0000,308.0000,392.0000,291.0000,392.0000
297.0000,339.0000,313.0000,339.0000,313.0000,401.0000,297.0000,401.0000
310.0000,341.0000,327.0000,341.0000,327.0000,403.0000,310.0000,403.0000
306.0000,350.0000,323.0000,350.0000,323.0000,414.0000,306.0000,414.0000
312.0000,350.0000,328.0000,350.0000,328.0000,411.0000,312.0000,411.0000
322.0000,357.0000,337.0000,357.0000,337.0000,416.0000,322.0000,416.0000
329.0000,370.0000,345.0000,370.0000,345.0000,431.0000,329.0000,431.0000
341.0000,366.0000,358.0000,366.0000,358.0000,429.0000,341.0000,429.0000
346.0000,361.0000,364.0000,361.0000,364.0000,426.0000,346.0000,426.0000
345.0000,347.0000,362.0000,347.0000,362.0000,411.0000,345.0000,411.0000
353.0000,335.0000,370.0000,335.0000,370.0000,400.0000,353.0000,400.0000
379.0000,336.0000,397.0000,336.0000,397.0000,403.0000,379.0000,403.0000
402.0000,332.0000,421.0000,332.0000,421.0000,399.0000,402.0000,399.0000
403.0000,321.0000,421.0000,321.0000,421.0000,386.0000,403.0000,386.0000
395.0000,320.0000,412.0000,320.0000,412.0000,384.0000,395.0000,384.0000
397.0000,316.0000,415.0000,316.0000,415.0000,381.0000,397.0000,381.0000
415.0000,300.0000,433.0000,300.0000,433.0000,366.0000,415.0000,366.0000
419.0000,311.0000,436.0000,311.0000,436.0000,374.0000,419.0000,374.0000
441.0000,306.0000,459.0000,306.0000,459.0000,372.0000,441.0000,372.0000
466.0000,315.0000,484.0000,315.0000,484.0000,379.0000,466.0000,379.0000
475.0000,323.0000,493.0000,323.0000,493.0000,389.0000,475.0000,389.0000
481.0000,318.0000,499.0000,318.0000,499.0000,384.0000,481.0000,384.0000
483.0000,308.0000,500.0000,308.0000,500.0000,372.0000,483.0000,372.0000
487.0000,309.0000,504.0000,309.0000,504.0000,370.0000,487.0000,370.0000
497.0000,303.0000,514.0000,303.0000,514.0000,367.0000,497.0000,367.0000
518.0000,283.0000,535.0000,283.0000,535.0000,347.0000,518.0000,347.0000
534.0000,283.0000,550.0000,283.0000,550.0000,344.0000,534.0000,344.0000
550.0000,273.0000,566.0000,273.0000,566.0000,333.0000,550.0000,333.0000
565.0000,263.0000,580.0000,263.0000,580.0000,321.0000,565.0000,321.0000
573.0000,253.0000,589.0000,253.0000,589.0000,314.0000,573.0000,314.0000
583.0000,235.0000,599.0000,235.0000,599.0000,296.0000,583.0000,296.0000
589.0000,219.0000,605.0000,219.0000,605.0000,280.0000,589.0000,280.0000
597.0000,212.0000,614.0000,212.0000,614.0000,275.0000,597.0000,275.0000
609.0000,210.0000,626.0000,210.0000,626.0000,273.0000,609.0000,273.0000
614.0000,211.0000,631.0000,211.0000,631.0000,272.0000,614.0000,272.0000
605.0000,203.0000,622.0000,203.0000,622.0000,267.0000,605.0000,267.0000
585.0000,196.0000,602.0000,196.0000,602.0000,259.0000,585.0000,259.0000
580.0000,203.0000,597.0000,203.0000,597.0000,264.0000,580.0000,264.0000
571.0000,194.0000,588.0000,194.0000,588.0000,258.0000,571.0000,258.0000
541.0000,176.0000,559.0000,176.0000,559.0000,243.0000,541.0000,243.0000
520.0000,167.0000,537.0000,167.0000,537.0000,231.0000,520.0000,231.0000
514.0000,159.0000,530.0000,159.0000,530.0000,220.0000,514.0000,220.0000
501.0000,139.0000,518.0000,139.0000,518.0000,202.0000,501.0000,202.0000
466.0000,141.0000,484.0000,141.0000,484.0000,207.0000,466.0000,207.0000
454.0000,147.0000,471.0000,147.0000,471.0000,211.0000,454.0000,211.0000
462.0000,164.0000,479.0000,164.0000,479.0000,225.0000,462.0000,225.0000
475.0000,179.0000,490.0000,179.0000,490.0000,238.0000,475.0000,238.0000
494.0000,190.0000,509.0000,190.0000,509.0000,247.0000,494.0000,247.0000
501.0000,194.0000,517.0000,194.0000,517.0000,253.0000,501.0000,253.0000
499.0000,188.0000,515.0000,188.0000,515.0000,249.0000,499.0000,249.0000
510.0000,179.0000,527.0000,179.0000,527.0000,241.0000,510.0000,241.0000
527.0000,170.0000,544.0000,170.0000,544.0000,232.0000,527.0000,232.0000
546.0000,168.0000,563.0000,168.0000,563.0000,230.0000,546.0000,230.0000
